(IN A) BIND	O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iii
BINOCULARS	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
BIOLOGY	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BIRD	O{EE--∅/------1FEE=2FFF=3FFF=4FFF
BIRTH (v. 1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BIRTH (v. 2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BIRTHDAY (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BIRTHDAY (v. 2)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BIRTHDAY (v. 3)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1Eii=2Eii=3Eii=4Eii
BIRTHDAY (v. 4)	L{EE--∅/------1EEE=2EEE<3FFE=4FFEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BIRTHDAY (v. 5)	L{EE--∅/------1EEE<2FEE=3FFE=4FFE
BIRTHDAY (v. 6)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
BITCH (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BITCH (v. 2)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
BITE	O{EE--∅/------1Eii{2Eii{3Eii{4EiiO{iF--∅/------1EFi{2EFi{3EFi{4EFiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BLACK	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
BLAME	L{EE--∅/------1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BLANK	L{EE--∅/------1EEE{2FEE{3iEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BLANKET	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
BLEED	L{EE--∅/------1EEE{2EEE{3EEE{4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BLESS	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BLIND (v. 1)	O{iifrd∅/bd--3-1Eii{2Eii<3iii=4iii
BLIND (v. 2)	O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFF
BLINDS	O=iibd∅/frp---41FEE=2FEE=3FEE=4FEE
VERTICALS	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BLINK	O{EE--∅/------1iEE<2FFF=3FFF=4FFFO{EE--∅/------1FEE=2FFF=3FFF=4FFF
BLOND	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
BLOND (alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO{iitd∅/td-2--1EEE<2iii=3FFF=4FFF
BLOOD (alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td-2--1EEE<2iii=3FFF=4FFF
BLOOM	O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
BLOUSE	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
CARDS	U=EEfrd∅/rm1---1iFi=2FFF=3FFF=4FFFU<EE--∅/------1iFi=2FFF=3FFF=4FFFU=EEfrd∅/rm1---1iFi=2FFF=3FFF=4FFF
CARDS (alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
CAREFUL	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
CARROT	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
BLOW (v. 1)	O{iitd∅/td12--1iii=2iii=3iii=4iiiO{EE--∅/------1iEE{2iEE{3iEE{4iEE
BLOW (v. 2)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
BLUE (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BLUE (v. 2)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
BLURRY	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
BOARD (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BOARD (v. 2)	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
BOARD (v. 3)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BOARD (v. 4)	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOAT	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
BODY	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOIL	L{EE--∅/------1FEE{2FEE{3FEE{4FEE
BOMB	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BONE	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BONE (alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
BOOK (v. 1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOOK (v. 2)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BOOT (v. 1 alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
BOOT (v. 2)	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
BORED (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BORED (v. 2)	O{EE--∅/------1EEE{2EEE{3EEE{4EEEL{EE--∅/------1EFi{2EFi{3EFi{4EFiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
BORROW	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
BOSS (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
BOSS (v. 1 alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BOSS (v. 2)	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
BOSS (v. 3)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BOSSY	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
BOTH (v. 1)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
CARRY	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CARVE	L{EE--∅/------1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CASTLE	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
CASTLE (alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
CASUAL	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CAT	O{EEfrd∅/frd1---1FEE{2iEE{3EEE{4EEE
CATCH (v.1)	L{EE--∅/------1Eii{2Eii{3Eii{4EiiO{EE--∅/------1Eii{2Eii{3Eii{4Eii
CATCH (v.3)	O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
CATCH (v.4)	O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
CATCH (v.5)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
CATEGORY	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
CATERPILLAR	U<EE--∅/------1iEE=2iEE=3iEE=4iEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
CAUSE (v.1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
CAUSE (v.2)	L{EE--∅/------1EEEx2Eii<3FFE=4FFE
CAUSE (v.3)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CAUSE (v.3 alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
CELEBRATE 	O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFF
CELERY	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1FFE=2FFE=3FFE<4EEE
CEMETERY	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CEMETERY (alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1FFE=2FFE=3FFE<4EEE
CENTRE (v.1)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE------∅/------1----2----3----4---
CENTRE (v.2)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CEREAL	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
CERTIFY	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHAIN	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
CHAIR (v.1)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
CHAIR (v.2)	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
CHALLENGE	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
CHAMPION	L{EE--∅/------1EFi{2EFi<3FFE=4FFEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CHANCE	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
CHANCE (alt.) 	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO{EE--∅/------1Eii=2Eii=3Eii=4EiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
CHANGE 	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
CHANGE (CLOTHES)	O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFF
CHANNEL	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
CHAOS	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
CHARACTER (v.1)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHARGE (v.1)	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHARGE (v.2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHARGE (v.3)	L{EE--∅/------1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
CHARGE (v.3 alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
BOTH (v. 2)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
BOTHER (v. 1)	L{EE--∅/------1EEE{2EEE{3EEE{4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOTHER (v. 2)	U<EE--∅/------1iEE=2iEE=3iEE=4iEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
BOTTLE	O{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOTTOM	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOUNCE	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BOW (v. 1)	O{EE--∅/------1FEE=2FEE=3FFF=4FFFO{EEfrd∅/frd12--1FEE=2FEE=3FFF=4FFF
BOW (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
BOW (v. 3)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4Eii
BOWL (v. 1)	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
BOWL (v. 2)	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
BOX (v. 1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
BOX (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BOY (v. 1)	O{EE--∅/------1FEE=2FEE=3FEE=4FEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
BOY (v. 2)	O{EE--∅/------1iEE<2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
BRA	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
BRAG	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
BRAID	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
BRAILLE	L{EE--∅/------1EEE{2EEE{3EEE{4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BRAVE (v. 1)	L{EE--∅/------1FEE{2FEE{3FEE{4FEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BRAVE (v. 2)	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
BREAD (v. 1)	L{EE--∅/------1EFi{2EFi{3EFi{4EFiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BREAD (v. 2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BREAK (v. 1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BREAK (v. 2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
BREAK (v. 3)	O{EE--∅/------1EEE{2EEE{3EEE{4EEE
BREAKDOWN	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
BREATHE	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
BRIDESMAID (v. 1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BRIDESMAID (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BRIDGE (v. 1)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
BRIDGE (v. 2)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
BRIDGE (v. 3)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
BRIGHT (v. 1)	O{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
BRIGHT (v. 2)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
BRING	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHASE	L{EE--∅/------1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
CHAT	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
CHEAP	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHEAT (v.1)	O{EE--∅/------1EEE{2EEE{3EEE{4EEE
CHEAT (v.2)	L{EE--∅/------1Eii<2FFF=3FFF=4FFF
CHEAT (v.3)	O=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFF
CHEAT (v.4)	O=iifrd∅/bm-2--1EEE<2FFE=3FFE=4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CHEAT (v.5)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CHECK	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHEEK	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CHEER	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHEESE	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
CHERISH	O{ii--∅/------1iii{2iii{3iii{4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
CHERRY	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO{ii--∅/------1iii{2iii{3iii{4iii
CHERRY (alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1FFE=2FFE=3FFE<4EEE
CHEW	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
CHILD	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
CHILDREN	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CHIN	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
CHOCOLATE	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
CHOCOLATE (alt.)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHOKE	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHOP	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BROTHER (v. 1)	L{EE--∅/------1EEE<2FFF=3FFF=4FFF
BROTHER (v. 2)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
BROWN (v. 1)	L{EE--∅/------1FEE{2FEE{3FEE{4FEE
BROWN (v. 2)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
BROWN (v. 3)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
BROWN (v. 4)	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
BRUSH (v. 1)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
BRUSH (v. 2)	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
BUDGET (v. 1)	O=EEud∅/frm-2--1iEE=2iEE=3iEE=4iEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BUDGET (v. 1 alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFU=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
BUDGET (v. 2)	O=EEud∅/frm-2--1iEE=2iEE=3iEE=4iEE
BUFFALO (v. 1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BUFFALO (v. 2)	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
BUG (v. 1)	L{EE--∅/------1EEE{2EEE<3FFE=4FFE
BUG (v. 1 alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFF
BUG (v. 2)	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
BUILDING	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
BUMP	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BURN (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
BURN (v. 2)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
BURP	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BURY (v. 1)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BURY (v. 2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
BURY (v. 3)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BUS	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
BUSINESS (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BUSINESS (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
(SUCCESSFUL/PROSPEROUS) BUSINESS	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
BUSY (alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
BUT (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BUT (v. 1 alt.)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
BUT (v. 2)	O{ii--∅/------1iii{2iEE{3EEE{4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
BUTTER (v. 1)	L{EE--∅/------1FEE=2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BUTTERFLY	L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
BUTTON	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
BUY	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
BYE	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FFE=2FFE=3FFE<4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
GOODBYE	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
GOODBYE (alt.)	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
CHRISTMAS (v.1)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHRISTMAS (v.2)	O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFF
CHRISTMAS (v.3)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHRISTMAS (v.4)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
CHRISTMAS (v.5)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
CHURCH	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
CIGAR	O=iifrd∅/bm--3-1FEEx2Fii<3FFE=4FFE
CIGARETTE	O=iifrd∅/bm-2--1EEE<2FFE=3FFE=4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CIRCLE	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
CIRCUS	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
CITY	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CLAP	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CLASH (v.1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
CLASH (v.2)	O{EEfrd∅/td12--1Fii=2Fii=3Fii=4FiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
CLASS	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
CLEAN	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
CLEAR	O{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
